id,comment,label
train_012764,đóng gói chưa tốt nhưng may mắn không ảnh hưởng tới giày giày đẹp nhưng to to hơn size 36 mình thường đi cảm ơn shop và chúc shop làm ăn phát đạt SPLIT thời gian giao hàng rất nhanh,"0
"
train_012765,đóng gói chắc chắn có quà tặng kèm cungz vui chất lượng sản phẩm chưa sử dụng nên chua đánh giá được chỉ có cái giao hàng quá lâu đúng 7ngay,"0
"
train_012766,xài qua tuýp thứ 2 mặt mình vẫn đang trong quá trình đẩy mụn theo mình nhận xét thì hiệu quả khá chậm không như quảng cáo là 24h,"0
"
train_012767,hộp bung bét đúng là tiền nào của nấy haizzz,"1
"
train_012768,mình mua 2 cái và mùi cuả tủ rất hôi cả 2 cáingoài ra không được chọn màu nên khi giao ngẫu nhiên màu sẽ gặp phải màu không như ý,"1
"
train_012769,dùng tí chỉnh đi chỉnh lại được tí lại chạy chậm phút hàng lỗi quá,"0
"
train_012770,chất lượng sản phẩm tuyệt vờik dán tem kem chảy ra ngoài hếtkem ít rồi còn bị chảy nữa,"0
"
train_012771,hdmi mua trắng chuyển đen không sử dụng được chất lượng sản phẩm kém,"1
"
train_012772,shop oi mua nhiều hơn sao lại tiền ship đắt hơn,"0
"
train_012773,dây cực dày và đẹp luôn,"0
"
train_012774,ngon nhanh sẽ mua tiếp,"0
"
train_012775,sản phẩm được cảm thấy êm châncơ mà mua 3 đôi cùng màu mà lại giao 2 màu chỉ không ưng điểm nàycòn lại rất ok,"0
"
train_012776,lừa đảo mình đặt 1 combo như vậy mà lại nhận được một gói bột ớt,"1
"
train_012777,chất lượng sản phẩm tuyệt vời shop nhiệt tình,"0
"
train_012778,sp không đẹp như hình mũi giày bị keo gì đó dính cào cấu cũng không da,"1
"
train_012779,"""Sau này mình có đặt sách mong Tiki giao hàng cẩn thận một chút được không ạ sách mình đặt là những quyển sách mình rất yêu thích nên mình muốn khi nhận được sách là sách vẫn còn nguyên vẹn. Sách giao mà cứ như quyển """" Anh có thích nước Mỹ không?"""" đợt này thì chắc mình đau lòng chết mất nhìn bìa ngoài nhăn nheo bong tróc hết cả lên chẳng còn hứng thú để đọc nữa. Đây là đóng góp của mình mong Tiki xem lại dùm cảm ơn!!""","1
"
train_012780,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiềnma thoi gian giao hang hoi lau,"0
"
train_012781,chất lượng sản ok,"0
"
train_012782,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh,"0
"
train_012783,tham không giong nhu hinh chup tron trot không phu hop de tap yoga,"1
"
train_012784,sản phẩm nhận được hình thức đẹp chất lượng rất oki đóng gói sản phẩm rất đẹp và chắc chắn SPLIT rất đáng tiền,"0
"
train_012785,hơi mỏng đường may không được chắc lắmtạm cho 5 sao,"0
"
train_012786,đóng gói sản phẩm rất đẹp và chắc chắnchưa biết sử dụng ntnchủ shop nhiệt tih,"0
"
train_012787,shop không gửi hàng,"1
"
train_012788,màu đẹp nhưng hơi khó tán,"0
"
train_012789,shop không giải quyết khiếu nại của khách hàng o trả lời tin nhắngọi điện o bắt máy giao thiếu đồ,"1
"
train_012790,vali tạm ổn với giá tuy nhiên rõ ràng ghi tặng bình nc mà mình không có,"1
"
train_012791,chất lượng sản phẩm tuyệt vời shop đóng gói rất kĩ luôn nhé dù mn có mua thử 1 sp nếu dùng ok mn sẽ ủng hộ tiếp shop,"0
"
train_012792,dây không bềnlúc giao hàng bị rách dây đeo 1 ít,"1
"
train_012793,son chuẩn auth giao hàng rất nhanh giá lại rẻ hơn thị trường shop phục vụ rất tốt,"0
"
train_012794,chất lượng quá kém giày mà dán keo 502 dính vãi cứng đơ trắng móc mang được 2 3 lần hỏngkhuyên các bạn đừng mua shop bán đồ toàn hàng kém chất lượng,"1
"
train_012795,hàng rất ok ủng hộ lâu dài,"0
"
train_012796,chất lượng sản phẩm tốt shop phục vụ tốt thời gian giao hàng nhanh rất đáng tiền,"0
"
train_012797,sản phẩm rất đẹp rất vừa ý,"0
"
train_012798,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh8 SPLIT 5 shop phục vụ tốt,"0
"
train_012799,chất lượng sản phẩm tuyệt vời shop phục vụ rất tốtđang dùng nên chưa đánh giá chính xác được sp nhưng nói chung sp tốt,"0
"
train_012800,đóng gói kĩ dầu thơm,"0
"
train_012801,khăn giao không dung mauk dung bocai nay cai kianên không cho 5 sao được,"1
"
train_012802,gà vụn mốc,"1
"
train_012803,giày đúng size mẫu đẹp,"0
"
train_012804,chất lượng sản phẩm tuyệt vời SPLIT thời gian giao hàng rất nhanh SPLIT shop phục vụ rất tốt SPLIT rất đáng tiền,"0
"
train_012805,chất lượng sản phẩm tuyệt vời check code đúng rất đáng tiền,"0
"
train_012806,rất không đáng tiềnson bị gãy không dùng được SPLIT 1 sao cho gói hàng cẩn thận,"1
"
train_012807,chuối siêu ngon sạch sẽ lắm nha,"0
"
train_012808,sản phẩm hoàn toàn không đúng với chất lượngđóng gói sơ sài SPLIT nhìn như một miếng vải lau nhà SPLIT tại sao các bạn có thể giao một sản phẩm như vậy cho khách hàng,"1
"
train_012809,usb đa đươc mở ra nghi ngờ sản phẩm không chính hãng,"0
"
train_012810,mua xong hối hận giỏ thì xau không xai được 1 cai gì,"1
"
train_012811,bên ngoài xấu,"1
"
train_012812,sp đẹp lắm shop à đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_012813,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh cám ơn shop nhiều nhé ủng hộ mãi ạ,"0
"
train_012814,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh tốc độ wifi khi phát ra bằng 90 95% tốc độ sim để sử dụng được lâu nên cắm sp vào ổ cắm 1a để cục phát có thể sử dụng vào những chỗ sóng yếu nên sử dụng ang ten thu sóng của shop dauthukts,"0
"
train_012815,chất lượng sản phẩm tuyệt vời nhưng giao diện tiếng trung khó thao tác,"0
"
train_012816,đóng gói sản phẩm rất kém chất lượng sản phẩm rất kém thời gian giao hàng rất chậm,"1
"
train_012817,giao thiếu hàngbuôn bán không có trách nhiệm,"1
"
train_012818,hàng lần này quá cận date date có 2 2019 bó tay luôn,"1
"
train_012819,đặt size 38 mà giày gửi về phảichân size 40 41 mới đi vừa làm ăn kiêu gì không biết quá chán,"1
"
train_012820,chất lượng không tốt như giới thiệu,"1
"
train_012821,bỉm cứng và không thoát ẩm,"1
"
train_012822,sạc được một lần là hư,"1
"
train_012823,sản phẩm rung rất tệ yếu chất lượng sản phẩm rất kém,"1
"
train_012824,chất lượng sản phẩm tạm được pin để 10400 mah mà sạc j7 pro 1 lần full 1 lần 50%,"1
"
train_012825,thời gian giao hàng rất nhanh balo dễ thương lắm y hình còn được shop tặng kèm miếng ghép hình giấy nữa chứ tuy nhỏ bé mà nhận được thêm thấy vui lắm thanks shop,"0
"
train_012826,hàng chất lượng kém không giống hình màn hình nhỏ che mất 10% màn hình kính mờ không đẹp,"1
"
train_012827,súc miệng xong vị chua và bị ghê răng,"1
"
train_012828,4 cái thì quần thì dk n bị cái bị trộn vải khác nhéko phải đũixấu quá,"1
"
train_012829,chất lượng sản phẩm tuyệt vời SPLIT nhưng nhỏ hơn hình,"0
"
train_012830,mình mua với giá 195k nhận được vào trưa ngày hôm nay dù hôm qua đã có thông tin tiki bắt đầu giao hàng đợi mãi mà không thấyhộp đựng rất to so với sản phẩm tiki đóng gói rất tốt nhưng khi mở hộp ra thì hình ảnh bao bì sản phẩm thì không giống như hình thấy cũ và xấu hơn trong hình các thông số chi tiết như microsd 32gb class 10 thì đúng của fpt phân phối SPLIT tiếp đến là ngày bảo hành mình mua ngày 26 9 2016 mà thông tin ghi trên tem của fpt là tháng 8 2016 mất hết 1 tháng bảo hành SPLIT thẻ nhớ có dung lượng thực sự là 29gb tốc độ chép cũng không như sản phẩm quảng cáo vẫn còn khá chậm không biết về độ bền như thế nào nói chung tạm ổn nhưng class 10 thì không ngờ lại chậm đến vậy,"1
"
train_012831,chất lượng sp kém không phải da nói chung tiền nào của nấy,"1
"
train_012832,chủ shop rất có tâm nha mình thì cần hàng sớm để SPLIT đem tặng sinh nhật ghtk lại lỗi nên hàng bị chậm t t may cũng nhờ bạn chủ shop gọi điện nhắn tin giục giã người ta mình mới nhận được hàng vào gần sát giờ g cảm ơn bạn nhiềuuu,"0
"
train_012833,khô gà vụn nhiều,"1
"
train_012834,shop ơi hướng dẫn tôi cách cài rôm tiếng việt với,"0
"
train_012835,giày giống ảnh 100% chất nhung mịn SPLIT lúc đầu sợ giày qc form nhỏ nhưng hóa ra mẫu này lại hơi rộng không sao đi vẫn thoải mái chắc chắn v SPLIT chị chủ shop tư vấn nhiệt tình hàng đi rất nhanh SPLIT 10 cho chất lượng,"0
"
train_012836,thắc mắc chút là sao ở app ghi 270 mà vẫn thu 273k bù lại đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,"0
"
train_012837,mỏng manh yếu ớt lắm,"1
"
train_012838,shop phục vụ rất tốt rất đáng tiền mà 1 cái bị hết mực,"0
"
train_012839,sp tốt giao hàng nhanh vote 5,"0
"
train_012840,nhìn ảnh thì thấy ok hợp túi tiền đến khi nhận hàng thì lại quá thất vọng vì chất liệu quá tệ,"1
"
train_012841,mình thích sony nhất nghe nhạc hay chụp ảnh nét màn hình mịn chống nước nựa nói chung là sony đẳng cấp,"0
"
train_012842,rất đẹp rất đáng tiền mua cám ơn shop,"0
"
train_012843,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh rất thik shop nhé,"0
"
train_012844,lạp xưởng quá ngọt mình người miền nam mà ăn vẫn thấy ngọt lắm,"1
"
train_012845,no chi co rung ngoai ra chang co mot chut gi la minh dang nam massa,"1
"
train_012846,tạm thời thì đk nhưng shop kjông cjo kiểm tra hàng khi nhận lên chỉ chấm 2,"1
"
train_012847,đặt lần đầu nhận đủlần sau đặt 3 thì giao 2làm em shipper phai đền lại tiềnshop làm ăn vậy không tốt ảnh hưởng uy tín shopee,"1
"
train_012848,thấy sp đang trong hot deal và nằm top hạt bán chạy nhất tháng nên cũng ham hố mua về thử đóng gói kỹ giao hàng nhanh mở ra nhìn sơ qua thì cũng ok SPLIT nhưng hơi bị buồn là sp bị trộn lẫn khá nhiều những hạt tròn nhỏ màu vàng ngâm nước không nở và khá cứng nó đọng dưới đáy ly luôn múc hạt chia lên thì lẫn vào cùng luôn như hình gửi kèm này SPLIT không rõ đây là hạt gì uống vào có sao không,"1
"
train_012849,đặt hàng không giao hỏi không ai giải quyết,"1
"
train_012850,chất lượng sản phẩm kém khăn rất bé chỉ lớn hơn lòng bàn tay 1 tí thôi,"1
"
train_012851,shop ship nhầm size ib mà không rep mà ở cùng xã chứ xa xôi gì đâu,"1
"
train_012852,huawei matebook tốt quá chỉ có điều là mình không đủ tiền thôi,"0
"
train_012853,sáng đặt hàng chiều nhận tốc độ tên lửa,"0
"
train_012854,cáp sạc đẹp dùng được cốc sạc dùng được nhưng bị nhanh bị nóng,"0
"
train_012855,nhìn qua ảnh thì lung linh mà khi nhận được hàng thì quá thất vọng chắc chắn không có lần t2 được thời gian giao hàng nhanh thôi,"1
"
train_012856,vải đẹp chất lượng sản phẩm tuyệt vời,"0
"
train_012857,bàn phím xài tốt blue switch click nghe khá hay,"0
"
train_012858,dép lỗi tróc da tùm lum from xấu 38 mà chậc nấc,"1
"
train_012859,1 11 nhận hàng mà xem trên bao bì đã hết hạn từ ngày 24 10 m lỡ tay cắt rồi không thì m cũng trả lại,"1
"
train_012860,hàng bị lỗi có thể đổi đôi khác không,"1
"
train_012861,nếu được như vậy sẽ giúp cho việc học văn lôi cuốn hơn,"1
"
train_012862,cổ bô làm quá dài về phai chế lại mới chạy được,"1
"
train_012863,sổ nhỏ và hk được như mình nghĩ,"1
"
train_012864,cảm ơn bạn nhé,"0
"
train_012865,được cái shop tư vấn tận tình,"0
"
train_012866,quá tuyệt,"0
"
train_012867,đóng gói sản phẩm rất kém rất không đáng tiền rất không đáng tiền chất lượng sản phẩm rất kém,"1
"
train_012868,"""Tôi đã đọc không ít những tác phẩm câu truyện của những nhà văn Nhật. Sau khi kết thúc bộ truyện Another tôi thật sự hơi ''sốc'' vì đây là một câu truyện kinh dị Nhật Bản yếu tố kinh dị thì khó nói bởi có thể thông cảm vì đây là lời văn của nhân vật chính 15 tuổi. Câu truyện phần đầu tạo cho người đọc một sự khó hiểu mâu thuẫn và tò mò tột cùng( đây là tính kinh tế như tôi đã nói). Tôi mang tâm trạng đó đọc hết phần 2. Lời lẽ và tình tiết càng ngớ ngẩn và nhảm nhí mang đậm tính ''phản'' nhân văn. Tóm lại thật là hối hậnvkhi đặt hi vong vào Another.""","1
"
